ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CODCIUDAD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,12,01299,3,0024,1,2,202212012993002412,39,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,12,01299,3,0024,1,2,202212012993002413,39,1,5,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, 
2023,12,01590,2,0101,1,2,202309015902010111,39,1,1,1,1,2, ,1,61,1,1,14,4,1962,1, , , , , , , , , , , , , , , ,1114,8411,3,2, , ,5,8000,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4, , , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,50,8000, , , ,8000,8000,8050,1,208.281379888772
2023,12,01590,2,0101,1,2,202309015902010112,39,1,2,2,1,2, ,2,60,2,2,12,1,1963,1, , , , , , , , , , , , , , , ,7513,1071,2, ,3,2,1,1,0,0,0,0,3,4,4,11, ,11,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, ,152, , , , ,649, , ,801,801,801,1,198.54969429332
2023,12,01590,2,0101,1,2,202309015902010113,39,1,3,3,1,2, ,1,32,3,3,7,7,1991,1, , , , , , , , , , , , , , , ,4416,146,3,5,1, ,5,1000,0,5,8,7,7,0,0,27, ,34,2,34,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,3000, , , ,3000,3000,3000,1,276.997821506739
2023,12,01590,2,0101,1,2,202309015902010114,39,1,4,3,1,2, ,1,28,4,4,14,4,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,4,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1,276.997821506739
2023,12,01590,2,0101,1,2,202309015902010115,39,1,5,3,1,2, ,2,33,5,5,8,6,1990,1, , , , , , , , , , , , , , , ,3123,4100,3,5,1, ,5,600,0,10,10,10,10,10,0,50, ,55,2,55,2, ,2,1,4,5100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,5100, , , ,5100,5100,5100,1,237.539491113462
2023,12,01590,2,0101,1,2,202309015902010116,39,1,6,5,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,12,44913,2,0009,1,2,202309449132000911,39,1,1,1,1,2, ,1,39,1,1,24,2,1984,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,12,12,0,0,12,12,60,20,80,1, ,1,2,2,1, , , , , , , ,160, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , , ,2050, ,160,2210,2050,2210,1,180.900125279765
2023,12,44913,2,0009,1,2,202309449132000912,39,1,2,2,1,2, ,2,42,2,2,20,10,1981,1, , , , , , , , , , , , , , , ,9535,4782,3,5,3,3,1,3,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2,2,280,77, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,333, , , , ,1212, , , ,1545,1545,1545,1,122.059623230999
