ANIO,MES,AREA,ESTRATO,LLAVE_PANEL,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,FAC_T300
2023,07,1,2,202207013332014911,01333,2,0149,1,1,1,1,2, ,1,75,1,1,9,12,1947,1, , , , , , , , , , , , , , , ,6112,0122,1, ,3,2,1,2,0,0,0,0,2,0,3,5, ,18,2,18,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,4,5, ,1,2,2,2,2,2,10,7,1, ,100, , , , ,104, , ,204,204,204,1,205.279889521252
2023,07,1,2,202207013332014912,01333,2,0149,1,2,2,1,2, ,2,68,2,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,202207013332014913,01333,2,0149,1,3,3,1,2, ,2,46,3,3,16,10,1976,1, , , , , , , , , , , , , , , ,2411,4773,3,5,1, ,3,52,0,8,8,8,8,8,0,40,3,43,1, ,1,2,2,2,4,2500, , , ,50, ,50, , , , , , , , ,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , ,449,2500, ,50,50,2600,2500,3049,1,164.132798273082
2023,07,1,2,202207013332014914,01333,2,0149,1,4,5,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,20230701193022012311,0119302,2,0123,1,1,1,1,2, ,1,46,1,1,26,1,1977,1, , , , , , , , , , , , , , , ,5212,4722,2, ,2,2,1,5,15,15,15,15,15,15,15,105,2,107,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,10,6,1, ,125, , , , ,509, , ,634,634,634,1,124.214941214468
2023,07,1,2,20230701193022012312,0119302,2,0123,1,2,2,1,2, ,2,42,2,2,4,4,1981,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,4,0,0,0,0,0,0,4,4,35,39,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, ,87, , , , ,122, , ,209,209,209,1,124.116183037519
2023,07,1,2,20230701193022012313,0119302,2,0123,1,3,3,1,2, ,2,16,3,3,16,9,2006,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4722,4, ,2,2,1,5,4,4,4,4,4,4,4,28,3,31,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,1,10,8,1, , , , , , , , , ,0,0,0,1,131.278315817796
2023,07,1,2,20230701193022012314,0119302,2,0123,1,4,3,1,2, ,1,14,4,4,14,9,2008,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4722,4, ,3,2,1,5,15,4,4,4,4,4,15,50, ,50,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,5,1, , , , , , , , , ,0,0,0,1,131.372385931087
2023,07,1,2,20230701193022012315,0119302,2,0123,1,5,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2023,07,1,2,20230701193022012316,0119302,2,0123,1,6,3,1,2, ,1,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
